"fecha","Country","Purpose","Count"
2012-12-01,"Hong Kong (SAR of China)","Employment",232
2013-01-01,"Hong Kong (SAR of China)","Employment",334
2013-02-01,"Hong Kong (SAR of China)","Employment",376
2013-03-01,"Hong Kong (SAR of China)","Employment",467
2013-04-01,"Hong Kong (SAR of China)","Employment",321
2013-05-01,"Hong Kong (SAR of China)","Employment",244
2013-06-01,"Hong Kong (SAR of China)","Employment",280
2013-07-01,"Hong Kong (SAR of China)","Employment",227
2013-08-01,"Hong Kong (SAR of China)","Employment",240
2013-09-01,"Hong Kong (SAR of China)","Employment",245
2013-10-01,"Hong Kong (SAR of China)","Employment",305
2013-11-01,"Hong Kong (SAR of China)","Employment",218
2013-12-01,"Hong Kong (SAR of China)","Employment",435
2014-01-01,"Hong Kong (SAR of China)","Employment",381
2014-02-01,"Hong Kong (SAR of China)","Employment",373
2014-03-01,"Hong Kong (SAR of China)","Employment",297
2014-04-01,"Hong Kong (SAR of China)","Employment",321
2014-05-01,"Hong Kong (SAR of China)","Employment",234
2014-06-01,"Hong Kong (SAR of China)","Employment",214
2014-07-01,"Hong Kong (SAR of China)","Employment",349
2014-08-01,"Hong Kong (SAR of China)","Employment",315
2014-09-01,"Hong Kong (SAR of China)","Employment",284
2014-10-01,"Hong Kong (SAR of China)","Employment",718
2014-11-01,"Hong Kong (SAR of China)","Employment",372
2014-12-01,"Hong Kong (SAR of China)","Employment",620
2015-01-01,"Hong Kong (SAR of China)","Employment",404
2015-02-01,"Hong Kong (SAR of China)","Employment",622
2015-03-01,"Hong Kong (SAR of China)","Employment",699
2015-04-01,"Hong Kong (SAR of China)","Employment",723
2015-05-01,"Hong Kong (SAR of China)","Employment",548
2015-06-01,"Hong Kong (SAR of China)","Employment",573
2015-07-01,"Hong Kong (SAR of China)","Employment",775
2015-08-01,"Hong Kong (SAR of China)","Employment",685
2015-09-01,"Hong Kong (SAR of China)","Employment",417
2015-10-01,"Hong Kong (SAR of China)","Employment",285
2015-11-01,"Hong Kong (SAR of China)","Employment",576
2015-12-01,"Hong Kong (SAR of China)","Employment",529
2016-01-01,"Hong Kong (SAR of China)","Employment",461
2016-02-01,"Hong Kong (SAR of China)","Employment",560
2016-03-01,"Hong Kong (SAR of China)","Employment",606
2016-04-01,"Hong Kong (SAR of China)","Employment",293
2016-05-01,"Hong Kong (SAR of China)","Employment",265
2016-06-01,"Hong Kong (SAR of China)","Employment",392
2016-07-01,"Hong Kong (SAR of China)","Employment",360
2016-08-01,"Hong Kong (SAR of China)","Employment",233
2016-09-01,"Hong Kong (SAR of China)","Employment",411
2016-10-01,"Hong Kong (SAR of China)","Employment",944
2016-11-01,"Hong Kong (SAR of China)","Employment",442
2016-12-01,"Hong Kong (SAR of China)","Employment",574
2017-01-01,"Hong Kong (SAR of China)","Employment",838
2017-02-01,"Hong Kong (SAR of China)","Employment",729
2017-03-01,"Hong Kong (SAR of China)","Employment",311
2017-04-01,"Hong Kong (SAR of China)","Employment",581
2017-05-01,"Hong Kong (SAR of China)","Employment",330
2017-06-01,"Hong Kong (SAR of China)","Employment",501
2017-07-01,"Hong Kong (SAR of China)","Employment",360
2017-08-01,"Hong Kong (SAR of China)","Employment",287
2017-09-01,"Hong Kong (SAR of China)","Employment",338
2017-10-01,"Hong Kong (SAR of China)","Employment",342
2017-11-01,"Hong Kong (SAR of China)","Employment",312
2017-12-01,"Hong Kong (SAR of China)","Employment",178
2018-01-01,"Hong Kong (SAR of China)","Employment",278
2018-02-01,"Hong Kong (SAR of China)","Employment",266
2018-03-01,"Hong Kong (SAR of China)","Employment",234
2018-04-01,"Hong Kong (SAR of China)","Employment",291
2018-05-01,"Hong Kong (SAR of China)","Employment",211
2018-06-01,"Hong Kong (SAR of China)","Employment",276
2018-07-01,"Hong Kong (SAR of China)","Employment",206
2018-08-01,"Hong Kong (SAR of China)","Employment",194
2018-09-01,"Hong Kong (SAR of China)","Employment",233
2018-10-01,"Hong Kong (SAR of China)","Employment",304
2018-11-01,"Hong Kong (SAR of China)","Employment",280
2018-12-01,"Hong Kong (SAR of China)","Employment",183
2019-01-01,"Hong Kong (SAR of China)","Employment",340
2019-02-01,"Hong Kong (SAR of China)","Employment",336
2019-03-01,"Hong Kong (SAR of China)","Employment",214
2019-04-01,"Hong Kong (SAR of China)","Employment",150
2019-05-01,"Hong Kong (SAR of China)","Employment",264
2019-06-01,"Hong Kong (SAR of China)","Employment",182
2019-07-01,"Hong Kong (SAR of China)","Employment",203
2019-08-01,"Hong Kong (SAR of China)","Employment",171
2019-09-01,"Hong Kong (SAR of China)","Employment",178
2019-10-01,"Hong Kong (SAR of China)","Employment",231
2019-11-01,"Hong Kong (SAR of China)","Employment",261
2019-12-01,"Hong Kong (SAR of China)","Employment",183
2020-01-01,"Hong Kong (SAR of China)","Employment",288
2020-02-01,"Hong Kong (SAR of China)","Employment",473
2005-01-01,"Hong Kong (SAR of China)","Holiday",3687
2005-02-01,"Hong Kong (SAR of China)","Holiday",10073
2005-03-01,"Hong Kong (SAR of China)","Holiday",7096
2005-04-01,"Hong Kong (SAR of China)","Holiday",4608
2005-05-01,"Hong Kong (SAR of China)","Holiday",3786
2005-06-01,"Hong Kong (SAR of China)","Holiday",5006
2005-07-01,"Hong Kong (SAR of China)","Holiday",7205
2005-08-01,"Hong Kong (SAR of China)","Holiday",6449
2005-09-01,"Hong Kong (SAR of China)","Holiday",4016
2005-10-01,"Hong Kong (SAR of China)","Holiday",5448
2005-11-01,"Hong Kong (SAR of China)","Holiday",4587
2005-12-01,"Hong Kong (SAR of China)","Holiday",10512
2006-01-01,"Hong Kong (SAR of China)","Holiday",6587
2006-02-01,"Hong Kong (SAR of China)","Holiday",3493
2006-03-01,"Hong Kong (SAR of China)","Holiday",4186
2006-04-01,"Hong Kong (SAR of China)","Holiday",8498
2006-05-01,"Hong Kong (SAR of China)","Holiday",3445
2006-06-01,"Hong Kong (SAR of China)","Holiday",3382
2006-07-01,"Hong Kong (SAR of China)","Holiday",7038
2006-08-01,"Hong Kong (SAR of China)","Holiday",5364
2006-09-01,"Hong Kong (SAR of China)","Holiday",3661
2006-10-01,"Hong Kong (SAR of China)","Holiday",4647
2006-11-01,"Hong Kong (SAR of China)","Holiday",4180
2006-12-01,"Hong Kong (SAR of China)","Holiday",8159
2007-01-01,"Hong Kong (SAR of China)","Holiday",2067
2007-02-01,"Hong Kong (SAR of China)","Holiday",8043
2007-03-01,"Hong Kong (SAR of China)","Holiday",4743
2007-04-01,"Hong Kong (SAR of China)","Holiday",6239
2007-05-01,"Hong Kong (SAR of China)","Holiday",3006
2007-06-01,"Hong Kong (SAR of China)","Holiday",3723
2007-07-01,"Hong Kong (SAR of China)","Holiday",4376
2007-08-01,"Hong Kong (SAR of China)","Holiday",5596
2007-09-01,"Hong Kong (SAR of China)","Holiday",3076
2007-10-01,"Hong Kong (SAR of China)","Holiday",4022
2007-11-01,"Hong Kong (SAR of China)","Holiday",3854
2007-12-01,"Hong Kong (SAR of China)","Holiday",7877
2008-01-01,"Hong Kong (SAR of China)","Holiday",2544
2008-02-01,"Hong Kong (SAR of China)","Holiday",7148
2008-03-01,"Hong Kong (SAR of China)","Holiday",6249
2008-04-01,"Hong Kong (SAR of China)","Holiday",3080
2008-05-01,"Hong Kong (SAR of China)","Holiday",3465
2008-06-01,"Hong Kong (SAR of China)","Holiday",3755
2008-07-01,"Hong Kong (SAR of China)","Holiday",3894
2008-08-01,"Hong Kong (SAR of China)","Holiday",3507
2008-09-01,"Hong Kong (SAR of China)","Holiday",2864
2008-10-01,"Hong Kong (SAR of China)","Holiday",3917
2008-11-01,"Hong Kong (SAR of China)","Holiday",3755
2008-12-01,"Hong Kong (SAR of China)","Holiday",8142
2009-01-01,"Hong Kong (SAR of China)","Holiday",7452
2009-02-01,"Hong Kong (SAR of China)","Holiday",3686
2009-03-01,"Hong Kong (SAR of China)","Holiday",4706
2009-04-01,"Hong Kong (SAR of China)","Holiday",8719
2009-05-01,"Hong Kong (SAR of China)","Holiday",3453
2009-06-01,"Hong Kong (SAR of China)","Holiday",3746
2009-07-01,"Hong Kong (SAR of China)","Holiday",4427
2009-08-01,"Hong Kong (SAR of China)","Holiday",4555
2009-09-01,"Hong Kong (SAR of China)","Holiday",3602
2009-10-01,"Hong Kong (SAR of China)","Holiday",5078
2009-11-01,"Hong Kong (SAR of China)","Holiday",3672
2009-12-01,"Hong Kong (SAR of China)","Holiday",7977
2010-01-01,"Hong Kong (SAR of China)","Holiday",2456
2010-02-01,"Hong Kong (SAR of China)","Holiday",7044
2010-03-01,"Hong Kong (SAR of China)","Holiday",5607
2010-04-01,"Hong Kong (SAR of China)","Holiday",5489
2010-05-01,"Hong Kong (SAR of China)","Holiday",3283
2010-06-01,"Hong Kong (SAR of China)","Holiday",3846
2010-07-01,"Hong Kong (SAR of China)","Holiday",5967
2010-08-01,"Hong Kong (SAR of China)","Holiday",6707
2010-09-01,"Hong Kong (SAR of China)","Holiday",4391
2010-10-01,"Hong Kong (SAR of China)","Holiday",4579
2010-11-01,"Hong Kong (SAR of China)","Holiday",4082
2010-12-01,"Hong Kong (SAR of China)","Holiday",8842
2011-01-01,"Hong Kong (SAR of China)","Holiday",4825
2011-02-01,"Hong Kong (SAR of China)","Holiday",5637
2011-03-01,"Hong Kong (SAR of China)","Holiday",4059
2011-04-01,"Hong Kong (SAR of China)","Holiday",9029
2011-05-01,"Hong Kong (SAR of China)","Holiday",3451
2011-06-01,"Hong Kong (SAR of China)","Holiday",3564
2011-07-01,"Hong Kong (SAR of China)","Holiday",5502
2011-08-01,"Hong Kong (SAR of China)","Holiday",5678
2011-09-01,"Hong Kong (SAR of China)","Holiday",3749
2011-10-01,"Hong Kong (SAR of China)","Holiday",4276
2011-11-01,"Hong Kong (SAR of China)","Holiday",4661
2011-12-01,"Hong Kong (SAR of China)","Holiday",9174
2012-01-01,"Hong Kong (SAR of China)","Holiday",7385
2012-02-01,"Hong Kong (SAR of China)","Holiday",3817
2012-03-01,"Hong Kong (SAR of China)","Holiday",6311
2012-04-01,"Hong Kong (SAR of China)","Holiday",7642
2012-05-01,"Hong Kong (SAR of China)","Holiday",3709
2012-06-01,"Hong Kong (SAR of China)","Holiday",4224
2012-07-01,"Hong Kong (SAR of China)","Holiday",5302
2012-08-01,"Hong Kong (SAR of China)","Holiday",6839
2012-09-01,"Hong Kong (SAR of China)","Holiday",5251
2012-10-01,"Hong Kong (SAR of China)","Holiday",5550
2012-11-01,"Hong Kong (SAR of China)","Holiday",4926
2012-12-01,"Hong Kong (SAR of China)","Holiday",10677
2013-01-01,"Hong Kong (SAR of China)","Holiday",3095
2013-02-01,"Hong Kong (SAR of China)","Holiday",11018
2013-03-01,"Hong Kong (SAR of China)","Holiday",9827
2013-04-01,"Hong Kong (SAR of China)","Holiday",4253
2013-05-01,"Hong Kong (SAR of China)","Holiday",3592
2013-06-01,"Hong Kong (SAR of China)","Holiday",5688
2013-07-01,"Hong Kong (SAR of China)","Holiday",6428
2013-08-01,"Hong Kong (SAR of China)","Holiday",7370
2013-09-01,"Hong Kong (SAR of China)","Holiday",5530
2013-10-01,"Hong Kong (SAR of China)","Holiday",5811
2013-11-01,"Hong Kong (SAR of China)","Holiday",6548
2013-12-01,"Hong Kong (SAR of China)","Holiday",12881
2014-01-01,"Hong Kong (SAR of China)","Holiday",8256
2014-02-01,"Hong Kong (SAR of China)","Holiday",7940
2014-03-01,"Hong Kong (SAR of China)","Holiday",6547
2014-04-01,"Hong Kong (SAR of China)","Holiday",11578
2014-05-01,"Hong Kong (SAR of China)","Holiday",6455
2014-06-01,"Hong Kong (SAR of China)","Holiday",5347
2014-07-01,"Hong Kong (SAR of China)","Holiday",7056
2014-08-01,"Hong Kong (SAR of China)","Holiday",9449
2014-09-01,"Hong Kong (SAR of China)","Holiday",6095
2014-10-01,"Hong Kong (SAR of China)","Holiday",5868
2014-11-01,"Hong Kong (SAR of China)","Holiday",6749
2014-12-01,"Hong Kong (SAR of China)","Holiday",12856
2015-01-01,"Hong Kong (SAR of China)","Holiday",4342
2015-02-01,"Hong Kong (SAR of China)","Holiday",10573
2015-03-01,"Hong Kong (SAR of China)","Holiday",8627
2015-04-01,"Hong Kong (SAR of China)","Holiday",9394
2015-05-01,"Hong Kong (SAR of China)","Holiday",5025
2015-06-01,"Hong Kong (SAR of China)","Holiday",5465
2015-07-01,"Hong Kong (SAR of China)","Holiday",8026
2015-08-01,"Hong Kong (SAR of China)","Holiday",9615
2015-09-01,"Hong Kong (SAR of China)","Holiday",6961
2015-10-01,"Hong Kong (SAR of China)","Holiday",8361
2015-11-01,"Hong Kong (SAR of China)","Holiday",8143
2015-12-01,"Hong Kong (SAR of China)","Holiday",15413
2016-01-01,"Hong Kong (SAR of China)","Holiday",5790
2016-02-01,"Hong Kong (SAR of China)","Holiday",15376
2016-03-01,"Hong Kong (SAR of China)","Holiday",17333
2016-04-01,"Hong Kong (SAR of China)","Holiday",6804
2016-05-01,"Hong Kong (SAR of China)","Holiday",6399
2016-06-01,"Hong Kong (SAR of China)","Holiday",8642
2016-07-01,"Hong Kong (SAR of China)","Holiday",10622
2016-08-01,"Hong Kong (SAR of China)","Holiday",12694
2016-09-01,"Hong Kong (SAR of China)","Holiday",6877
2016-10-01,"Hong Kong (SAR of China)","Holiday",8658
2016-11-01,"Hong Kong (SAR of China)","Holiday",9113
2016-12-01,"Hong Kong (SAR of China)","Holiday",19432
2017-01-01,"Hong Kong (SAR of China)","Holiday",12729
2017-02-01,"Hong Kong (SAR of China)","Holiday",8672
2017-03-01,"Hong Kong (SAR of China)","Holiday",8712
2017-04-01,"Hong Kong (SAR of China)","Holiday",19638
2017-05-01,"Hong Kong (SAR of China)","Holiday",8809
2017-06-01,"Hong Kong (SAR of China)","Holiday",7443
2017-07-01,"Hong Kong (SAR of China)","Holiday",11639
2017-08-01,"Hong Kong (SAR of China)","Holiday",16088
2017-09-01,"Hong Kong (SAR of China)","Holiday",9436
2017-10-01,"Hong Kong (SAR of China)","Holiday",10916
2017-11-01,"Hong Kong (SAR of China)","Holiday",11024
2017-12-01,"Hong Kong (SAR of China)","Holiday",21061
2018-01-01,"Hong Kong (SAR of China)","Holiday",7138
2018-02-01,"Hong Kong (SAR of China)","Holiday",19812
2018-03-01,"Hong Kong (SAR of China)","Holiday",21218
2018-04-01,"Hong Kong (SAR of China)","Holiday",9889
2018-05-01,"Hong Kong (SAR of China)","Holiday",9174
2018-06-01,"Hong Kong (SAR of China)","Holiday",10679
2018-07-01,"Hong Kong (SAR of China)","Holiday",14294
2018-08-01,"Hong Kong (SAR of China)","Holiday",18044
2018-09-01,"Hong Kong (SAR of China)","Holiday",10992
2018-10-01,"Hong Kong (SAR of China)","Holiday",11676
2018-11-01,"Hong Kong (SAR of China)","Holiday",11754
2018-12-01,"Hong Kong (SAR of China)","Holiday",22483
2019-01-01,"Hong Kong (SAR of China)","Holiday",8176
2019-02-01,"Hong Kong (SAR of China)","Holiday",20764
2019-03-01,"Hong Kong (SAR of China)","Holiday",12118
2019-04-01,"Hong Kong (SAR of China)","Holiday",18950
2019-05-01,"Hong Kong (SAR of China)","Holiday",11080
2019-06-01,"Hong Kong (SAR of China)","Holiday",10440
2019-07-01,"Hong Kong (SAR of China)","Holiday",15975
2019-08-01,"Hong Kong (SAR of China)","Holiday",20904
2019-09-01,"Hong Kong (SAR of China)","Holiday",9891
2019-10-01,"Hong Kong (SAR of China)","Holiday",11147
2019-11-01,"Hong Kong (SAR of China)","Holiday",12489
2019-12-01,"Hong Kong (SAR of China)","Holiday",20852
2020-01-01,"Hong Kong (SAR of China)","Holiday",15651
2020-02-01,"Hong Kong (SAR of China)","Holiday",9516
2005-01-01,"Hong Kong (SAR of China)","Other",249
2005-02-01,"Hong Kong (SAR of China)","Other",142
2005-03-01,"Hong Kong (SAR of China)","Other",411
2005-04-01,"Hong Kong (SAR of China)","Other",289
2005-05-01,"Hong Kong (SAR of China)","Other",123
2005-06-01,"Hong Kong (SAR of China)","Other",129
2005-07-01,"Hong Kong (SAR of China)","Other",450
2005-08-01,"Hong Kong (SAR of China)","Other",236
2005-09-01,"Hong Kong (SAR of China)","Other",266
2005-10-01,"Hong Kong (SAR of China)","Other",144
2005-11-01,"Hong Kong (SAR of China)","Other",25
2005-12-01,"Hong Kong (SAR of China)","Other",116
2006-01-01,"Hong Kong (SAR of China)","Other",136
2006-02-01,"Hong Kong (SAR of China)","Other",367
2006-03-01,"Hong Kong (SAR of China)","Other",286
2006-04-01,"Hong Kong (SAR of China)","Other",291
2006-05-01,"Hong Kong (SAR of China)","Other",106
2006-06-01,"Hong Kong (SAR of China)","Other",112
2006-07-01,"Hong Kong (SAR of China)","Other",577
2006-08-01,"Hong Kong (SAR of China)","Other",312
2006-09-01,"Hong Kong (SAR of China)","Other",144
2006-10-01,"Hong Kong (SAR of China)","Other",290
2006-11-01,"Hong Kong (SAR of China)","Other",136
2006-12-01,"Hong Kong (SAR of China)","Other",120
2007-01-01,"Hong Kong (SAR of China)","Other",287
2007-02-01,"Hong Kong (SAR of China)","Other",238
2007-03-01,"Hong Kong (SAR of China)","Other",269
2007-04-01,"Hong Kong (SAR of China)","Other",343
2007-05-01,"Hong Kong (SAR of China)","Other",270
2007-06-01,"Hong Kong (SAR of China)","Other",200
2007-07-01,"Hong Kong (SAR of China)","Other",396
2007-08-01,"Hong Kong (SAR of China)","Other",247
2007-09-01,"Hong Kong (SAR of China)","Other",186
2007-10-01,"Hong Kong (SAR of China)","Other",225
2007-11-01,"Hong Kong (SAR of China)","Other",185
2007-12-01,"Hong Kong (SAR of China)","Other",189
2008-01-01,"Hong Kong (SAR of China)","Other",223
2008-02-01,"Hong Kong (SAR of China)","Other",263
2008-03-01,"Hong Kong (SAR of China)","Other",247
2008-04-01,"Hong Kong (SAR of China)","Other",150
2008-05-01,"Hong Kong (SAR of China)","Other",195
2008-06-01,"Hong Kong (SAR of China)","Other",318
2008-07-01,"Hong Kong (SAR of China)","Other",595
2008-08-01,"Hong Kong (SAR of China)","Other",265
2008-09-01,"Hong Kong (SAR of China)","Other",225
2008-10-01,"Hong Kong (SAR of China)","Other",267
2008-11-01,"Hong Kong (SAR of China)","Other",294
2008-12-01,"Hong Kong (SAR of China)","Other",201
2009-01-01,"Hong Kong (SAR of China)","Other",190
2009-02-01,"Hong Kong (SAR of China)","Other",289
2009-03-01,"Hong Kong (SAR of China)","Other",349
2009-04-01,"Hong Kong (SAR of China)","Other",350
2009-05-01,"Hong Kong (SAR of China)","Other",162
2009-06-01,"Hong Kong (SAR of China)","Other",259
2009-07-01,"Hong Kong (SAR of China)","Other",229
2009-08-01,"Hong Kong (SAR of China)","Other",189
2009-09-01,"Hong Kong (SAR of China)","Other",195
2009-10-01,"Hong Kong (SAR of China)","Other",319
2009-11-01,"Hong Kong (SAR of China)","Other",108
2009-12-01,"Hong Kong (SAR of China)","Other",229
2010-01-01,"Hong Kong (SAR of China)","Other",151
2010-02-01,"Hong Kong (SAR of China)","Other",276
2010-03-01,"Hong Kong (SAR of China)","Other",224
2010-04-01,"Hong Kong (SAR of China)","Other",319
2010-05-01,"Hong Kong (SAR of China)","Other",306
2010-06-01,"Hong Kong (SAR of China)","Other",161
2010-07-01,"Hong Kong (SAR of China)","Other",299
2010-08-01,"Hong Kong (SAR of China)","Other",307
2010-09-01,"Hong Kong (SAR of China)","Other",241
2010-10-01,"Hong Kong (SAR of China)","Other",244
2010-11-01,"Hong Kong (SAR of China)","Other",232
2010-12-01,"Hong Kong (SAR of China)","Other",290
2011-01-01,"Hong Kong (SAR of China)","Other",430
2011-02-01,"Hong Kong (SAR of China)","Other",291
2011-03-01,"Hong Kong (SAR of China)","Other",381
2011-04-01,"Hong Kong (SAR of China)","Other",226
2011-05-01,"Hong Kong (SAR of China)","Other",223
2011-06-01,"Hong Kong (SAR of China)","Other",275
2011-07-01,"Hong Kong (SAR of China)","Other",325
2011-08-01,"Hong Kong (SAR of China)","Other",253
2011-09-01,"Hong Kong (SAR of China)","Other",290
2011-10-01,"Hong Kong (SAR of China)","Other",341
2011-11-01,"Hong Kong (SAR of China)","Other",252
2011-12-01,"Hong Kong (SAR of China)","Other",325
2012-01-01,"Hong Kong (SAR of China)","Other",240
2012-02-01,"Hong Kong (SAR of China)","Other",335
2012-03-01,"Hong Kong (SAR of China)","Other",467
2012-04-01,"Hong Kong (SAR of China)","Other",376
2012-05-01,"Hong Kong (SAR of China)","Other",319
2012-06-01,"Hong Kong (SAR of China)","Other",219
2012-07-01,"Hong Kong (SAR of China)","Other",394
2012-08-01,"Hong Kong (SAR of China)","Other",356
2012-09-01,"Hong Kong (SAR of China)","Other",335
2012-10-01,"Hong Kong (SAR of China)","Other",432
2012-11-01,"Hong Kong (SAR of China)","Other",365
2012-12-01,"Hong Kong (SAR of China)","Other",257
2013-01-01,"Hong Kong (SAR of China)","Other",310
2013-02-01,"Hong Kong (SAR of China)","Other",334
2013-03-01,"Hong Kong (SAR of China)","Other",598
2013-04-01,"Hong Kong (SAR of China)","Other",377
2013-05-01,"Hong Kong (SAR of China)","Other",292
2013-06-01,"Hong Kong (SAR of China)","Other",409
2013-07-01,"Hong Kong (SAR of China)","Other",488
2013-08-01,"Hong Kong (SAR of China)","Other",360
2013-09-01,"Hong Kong (SAR of China)","Other",302
2013-10-01,"Hong Kong (SAR of China)","Other",287
2013-11-01,"Hong Kong (SAR of China)","Other",368
2013-12-01,"Hong Kong (SAR of China)","Other",358
2014-01-01,"Hong Kong (SAR of China)","Other",380
2014-02-01,"Hong Kong (SAR of China)","Other",425
2014-03-01,"Hong Kong (SAR of China)","Other",433
2014-04-01,"Hong Kong (SAR of China)","Other",421
2014-05-01,"Hong Kong (SAR of China)","Other",423
2014-06-01,"Hong Kong (SAR of China)","Other",321
2014-07-01,"Hong Kong (SAR of China)","Other",312
2014-08-01,"Hong Kong (SAR of China)","Other",344
2014-09-01,"Hong Kong (SAR of China)","Other",446
2014-10-01,"Hong Kong (SAR of China)","Other",397
2014-11-01,"Hong Kong (SAR of China)","Other",528
2014-12-01,"Hong Kong (SAR of China)","Other",501
2015-01-01,"Hong Kong (SAR of China)","Other",443
2015-02-01,"Hong Kong (SAR of China)","Other",487
2015-03-01,"Hong Kong (SAR of China)","Other",515
2015-04-01,"Hong Kong (SAR of China)","Other",412
2015-05-01,"Hong Kong (SAR of China)","Other",404
2015-06-01,"Hong Kong (SAR of China)","Other",531
2015-07-01,"Hong Kong (SAR of China)","Other",509
2015-08-01,"Hong Kong (SAR of China)","Other",356
2015-09-01,"Hong Kong (SAR of China)","Other",333
2015-10-01,"Hong Kong (SAR of China)","Other",503
2015-11-01,"Hong Kong (SAR of China)","Other",351
2015-12-01,"Hong Kong (SAR of China)","Other",387
2016-01-01,"Hong Kong (SAR of China)","Other",429
2016-02-01,"Hong Kong (SAR of China)","Other",316
2016-03-01,"Hong Kong (SAR of China)","Other",348
2016-04-01,"Hong Kong (SAR of China)","Other",553
2016-05-01,"Hong Kong (SAR of China)","Other",510
2016-06-01,"Hong Kong (SAR of China)","Other",528
2016-07-01,"Hong Kong (SAR of China)","Other",444
2016-08-01,"Hong Kong (SAR of China)","Other",418
2016-09-01,"Hong Kong (SAR of China)","Other",471
2016-10-01,"Hong Kong (SAR of China)","Other",692
2016-11-01,"Hong Kong (SAR of China)","Other",434
2016-12-01,"Hong Kong (SAR of China)","Other",383
2017-01-01,"Hong Kong (SAR of China)","Other",251
2017-02-01,"Hong Kong (SAR of China)","Other",502
2017-03-01,"Hong Kong (SAR of China)","Other",330
2017-04-01,"Hong Kong (SAR of China)","Other",311
2017-05-01,"Hong Kong (SAR of China)","Other",215
2017-06-01,"Hong Kong (SAR of China)","Other",399
2017-07-01,"Hong Kong (SAR of China)","Other",526
2017-08-01,"Hong Kong (SAR of China)","Other",353
2017-09-01,"Hong Kong (SAR of China)","Other",290
2017-10-01,"Hong Kong (SAR of China)","Other",368
2017-11-01,"Hong Kong (SAR of China)","Other",346
2017-12-01,"Hong Kong (SAR of China)","Other",326
2018-01-01,"Hong Kong (SAR of China)","Other",310
2018-02-01,"Hong Kong (SAR of China)","Other",326
2018-03-01,"Hong Kong (SAR of China)","Other",429
2018-04-01,"Hong Kong (SAR of China)","Other",264
2018-05-01,"Hong Kong (SAR of China)","Other",321
2018-06-01,"Hong Kong (SAR of China)","Other",403
2018-07-01,"Hong Kong (SAR of China)","Other",418
2018-08-01,"Hong Kong (SAR of China)","Other",411
2018-09-01,"Hong Kong (SAR of China)","Other",341
2018-10-01,"Hong Kong (SAR of China)","Other",439
2018-11-01,"Hong Kong (SAR of China)","Other",482
2018-12-01,"Hong Kong (SAR of China)","Other",522
2019-01-01,"Hong Kong (SAR of China)","Other",397
2019-02-01,"Hong Kong (SAR of China)","Other",451
2019-03-01,"Hong Kong (SAR of China)","Other",375
2019-04-01,"Hong Kong (SAR of China)","Other",392
2019-05-01,"Hong Kong (SAR of China)","Other",285
2019-06-01,"Hong Kong (SAR of China)","Other",324
2019-07-01,"Hong Kong (SAR of China)","Other",686
2019-08-01,"Hong Kong (SAR of China)","Other",278
2019-09-01,"Hong Kong (SAR of China)","Other",191
2019-10-01,"Hong Kong (SAR of China)","Other",249
2019-11-01,"Hong Kong (SAR of China)","Other",282
2019-12-01,"Hong Kong (SAR of China)","Other",305
2020-01-01,"Hong Kong (SAR of China)","Other",404
2020-02-01,"Hong Kong (SAR of China)","Other",316
2005-01-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2297
2005-02-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3494
2005-03-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",4187
2005-04-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3562
2005-05-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3412
2005-06-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",5014
2005-07-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3983
2005-08-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3554
2005-09-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3359
2005-10-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3137
2005-11-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2904
2005-12-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",6530
2006-01-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3626
2006-02-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2845
2006-03-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",4015
2006-04-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",5349
2006-05-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3128
2006-06-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3522
2006-07-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",4412
2006-08-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3251
2006-09-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3507
2006-10-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3386
2006-11-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2894
2006-12-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",5530
2007-01-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2506
2007-02-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3361
2007-03-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",3430
2007-04-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",4538
2007-05-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",2701
2007-06-01,"Hong Kong (SAR of China)","Visiting Friends or Relatives",4012
