"fecha","Sex","Age","Deaths","Mortality"
2017-01-09,"Both","75-84",751,0.0341207897129157
2017-01-16,"Both","75-84",734,0.033348414979068
2017-01-23,"Both","75-84",745,0.0338481868656753
2017-01-30,"Both","75-84",704,0.0319854007428664
2017-02-06,"Both","75-84",749,0.0340299220971689
2017-02-13,"Both","75-84",694,0.0315310626641325
2017-02-20,"Both","75-84",746,0.0338936206735487
2017-02-27,"Both","75-84",740,0.0336210178263084
2017-03-06,"Both","75-84",718,0.0326214740530938
2017-03-13,"Both","75-84",725,0.0329395107082075
2017-03-20,"Both","75-84",735,0.0333938487869414
2017-03-27,"Both","75-84",737,0.0334847164026882
2017-04-03,"Both","75-84",755,0.0343025249444092
2017-04-10,"Both","75-84",770,0.0349840320625101
2017-04-17,"Both","75-84",762,0.034620561599523
2017-04-24,"Both","75-84",769,0.0349385982546367
2017-05-01,"Both","75-84",793,0.036029009643598
2017-05-08,"Both","75-84",831,0.0377554943427868
2017-05-15,"Both","75-84",765,0.0347568630231431
2017-05-22,"Both","75-84",775,0.035211201101877
2017-05-29,"Both","75-84",837,0.0380280971900272
2017-06-05,"Both","75-84",814,0.0369831196089392
2017-06-12,"Both","75-84",813,0.0369376858010658
2017-06-19,"Both","75-84",843,0.0383007000372675
2017-06-26,"Both","75-84",877,0.0398454495049628
2017-07-03,"Both","75-84",914,0.0415265003962782
2017-07-10,"Both","75-84",872,0.0396182804655958
2017-07-17,"Both","75-84",921,0.0418445370513919
2017-07-24,"Both","75-84",971,0.0441162274450614
2017-07-31,"Both","75-84",957,0.0434801541348339
2017-08-07,"Both","75-84",934,0.042435176553746
2017-08-14,"Both","75-84",930,0.0422534413222524
2017-08-21,"Both","75-84",885,0.0402089199679499
2017-08-28,"Both","75-84",1008,0.0457972783363768
2017-09-04,"Both","75-84",925,0.0420262722828855
2017-09-11,"Both","75-84",876,0.0398000156970894
2017-09-18,"Both","75-84",910,0.0413447651647846
2017-09-25,"Both","75-84",888,0.0403452213915701
2017-10-02,"Both","75-84",818,0.0371648548404328
2017-10-09,"Both","75-84",792,0.0359835758357246
2017-10-16,"Both","75-84",758,0.0344388263680294
2017-10-23,"Both","75-84",768,0.0348931644467633
2017-10-30,"Both","75-84",806,0.0366196491459521
2017-11-06,"Both","75-84",759,0.0344842601759028
2017-11-13,"Both","75-84",734,0.033348414979068
2017-11-20,"Both","75-84",732,0.0332575473633213
2017-11-27,"Both","75-84",743,0.0337573192499286
2017-12-04,"Both","75-84",727,0.0330303783239543
2017-12-11,"Both","75-84",744,0.0338027530578019
2017-12-18,"Both","75-84",748,0.0339844882892955
2017-12-25,"Both","75-84",713,0.0323943050137269
2018-01-01,"Both","75-84",721,0.0316283223218493
2018-01-08,"Both","75-84",709,0.0311019147381292
2018-01-15,"Both","75-84",687,0.0301368341679757
2018-01-22,"Both","75-84",703,0.0308387109462692
2018-01-29,"Both","75-84",774,0.0339532891499464
2018-02-05,"Both","75-84",654,0.0286892133127454
2018-02-12,"Both","75-84",694,0.0304439052584791
2018-02-19,"Both","75-84",745,0.0326811374892895
2018-02-26,"Both","75-84",801,0.0351377062133167
2018-03-05,"Both","75-84",703,0.0308387109462692
2018-03-12,"Both","75-84",726,0.031847658815066
2018-03-19,"Both","75-84",723,0.031716056919136
2018-03-26,"Both","75-84",799,0.03504997161603
2018-04-02,"Both","75-84",706,0.0309703128421992
2018-04-09,"Both","75-84",705,0.0309264455435559
2018-04-16,"Both","75-84",745,0.0326811374892895
2018-04-23,"Both","75-84",739,0.0324179336974295
2018-04-30,"Both","75-84",770,0.0337778199553731
2018-05-07,"Both","75-84",838,0.0367607962631203
2018-05-14,"Both","75-84",813,0.0356641137970368
2018-05-21,"Both","75-84",837,0.036716928964477
2018-05-28,"Both","75-84",786,0.0344796967336665
2018-06-04,"Both","75-84",828,0.0363221232766869
2018-06-11,"Both","75-84",814,0.0357079810956801
2018-06-18,"Both","75-84",856,0.0375504076387004
2018-06-25,"Both","75-84",848,0.0371994692495537
2018-07-02,"Both","75-84",823,0.0361027867834702
2018-07-09,"Both","75-84",791,0.0346990332268832
2018-07-16,"Both","75-84",857,0.0375942749373438
2018-07-23,"Both","75-84",934,0.0409720569328811
2018-07-30,"Both","75-84",869,0.0381206825210639
2018-08-06,"Both","75-84",820,0.0359711848875401
2018-08-13,"Both","75-84",873,0.0382961517156373
2018-08-20,"Both","75-84",846,0.037111734652267
2018-08-27,"Both","75-84",903,0.0396121706749375
2018-09-03,"Both","75-84",805,0.03531317540789
2018-09-10,"Both","75-84",779,0.0341726256431631
2018-09-17,"Both","75-84",809,0.0354886446024634
2018-09-24,"Both","75-84",766,0.0336023507607997
2018-10-01,"Both","75-84",827,0.0362782559780435
2018-10-08,"Both","75-84",817,0.0358395829916101
2018-10-15,"Both","75-84",781,0.0342603602404498
2018-10-22,"Both","75-84",760,0.0333391469689396
2018-10-29,"Both","75-84",713,0.0312773839327026
2018-11-05,"Both","75-84",745,0.0326811374892895
2018-11-12,"Both","75-84",753,0.0330320758784363
2018-11-19,"Both","75-84",770,0.0337778199553731
2018-11-26,"Both","75-84",779,0.0341726256431631
2018-12-03,"Both","75-84",722,0.0316721896204927
2018-12-10,"Both","75-84",777,0.0340848910458765
2018-12-17,"Both","75-84",693,0.0304000379598358
2018-12-24,"Both","75-84",751,0.0329443412811496
2018-12-31,"Both","75-84",732,0.0308105651060661
2019-01-07,"Both","75-84",760,0.0319891113123091
2019-01-14,"Both","75-84",804,0.033841112493548
2019-01-21,"Both","75-84",731,0.0307684741701289
2019-01-28,"Both","75-84",721,0.0303475648107564
2019-02-04,"Both","75-84",752,0.0316523838248111
2019-02-11,"Both","75-84",759,0.0319470203763718
2019-02-18,"Both","75-84",798,0.0335885668779245
2019-02-25,"Both","75-84",765,0.0321995659919953
2019-03-04,"Both","75-84",722,0.0303896557466936
2019-03-11,"Both","75-84",767,0.0322837478638698
2019-03-18,"Both","75-84",751,0.0316102928888738
2019-03-25,"Both","75-84",780,0.0328309300310541
2019-04-01,"Both","75-84",806,0.0339252943654225
2019-04-08,"Both","75-84",793,0.0333781121982383
2019-04-15,"Both","75-84",808,0.034009476237297
2019-04-22,"Both","75-84",778,0.0327467481591796
2019-04-29,"Both","75-84",743,0.0312735654013758
2019-05-06,"Both","75-84",857,0.0360719320982222
2019-05-13,"Both","75-84",841,0.0353984771232262
2019-05-20,"Both","75-84",864,0.036366568649783
2019-05-27,"Both","75-84",878,0.0369558417529044
2019-06-03,"Both","75-84",888,0.0373767511122769
2019-06-10,"Both","75-84",898,0.0377976604716494
2019-06-17,"Both","75-84",865,0.0364086595857202
2019-06-24,"Both","75-84",867,0.0364928414575947
2019-07-01,"Both","75-84",879,0.0369979326888417
2019-07-08,"Both","75-84",857,0.0360719320982222
2019-07-15,"Both","75-84",911,0.0383448426388336
2019-07-22,"Both","75-84",899,0.0378397514075867
2019-07-29,"Both","75-84",868,0.0365349323935319
2019-08-05,"Both","75-84",925,0.0389341157419551
2019-08-12,"Both","75-84",857,0.0360719320982222
2019-08-19,"Both","75-84",897,0.0377555695357122
2019-08-26,"Both","75-84",863,0.0363244777138457
2019-09-02,"Both","75-84",875,0.0368295689450927
2019-09-09,"Both","75-84",832,0.035019658699791
2019-09-16,"Both","75-84",840,0.035356386187289
2019-09-23,"Both","75-84",779,0.0327888390951168
2019-09-30,"Both","75-84",816,0.034346203724795
2019-10-07,"Both","75-84",813,0.0342199309169833
2019-10-14,"Both","75-84",814,0.0342620218529205
2019-10-21,"Both","75-84",788,0.033167657518552
2019-10-28,"Both","75-84",825,0.0347250221482302
2019-11-04,"Both","75-84",732,0.0308105651060661
2019-11-11,"Both","75-84",783,0.0329572028388658
2019-11-18,"Both","75-84",783,0.0329572028388658
2019-11-25,"Both","75-84",734,0.0308947469779406
2019-12-02,"Both","75-84",765,0.0321995659919953
2019-12-09,"Both","75-84",780,0.0328309300310541
2019-12-16,"Both","75-84",754,0.0317365656966856
2019-12-23,"Both","75-84",736,0.0309789288498151
2019-12-30,"Both","75-84",736,0.0295914927746904
2020-01-06,"Both","75-84",755,0.0303554035936022
2020-01-13,"Both","75-84",740,0.0297523161049876
2020-01-20,"Both","75-84",827,0.0332502235389524
2020-01-27,"Both","75-84",751,0.030194580263305
2020-02-03,"Both","75-84",755,0.0303554035936022
2020-02-10,"Both","75-84",801,0.0322048718920204
2020-02-17,"Both","75-84",783,0.0314811669056828
2020-02-24,"Both","75-84",823,0.0330894002086551
2020-03-02,"Both","75-84",765,0.0307574619193453
2020-03-09,"Both","75-84",766,0.0307976677519196
2020-03-16,"Both","75-84",808,0.0324863127200405
2020-03-23,"Both","75-84",880,0.0353811326653907
2020-03-30,"Both","75-84",805,0.0323656952223176
2020-04-06,"Both","75-84",824,0.0331296060412294
2020-04-13,"Both","75-84",781,0.0314007552405342
2020-04-20,"Both","75-84",813,0.0326873418829121
2020-04-27,"Both","75-84",787,0.03164199023598
2020-05-04,"Both","75-84",804,0.0323254893897433
2020-05-11,"Both","75-84",828,0.0332904293715267
2020-05-18,"Both","75-84",872,0.0350594860047962
2020-05-25,"Both","75-84",838,0.0336924876972697
2020-06-01,"Both","75-84",819,0.0329285768783579
2020-06-08,"Both","75-84",799,0.0321244602268717
2020-06-15,"Both","75-84",796,0.0320038427291488
2020-06-22,"Both","75-84",725,0.029149228616373
2020-06-29,"Both","75-84",843,0.0338935168601413
2020-07-06,"Both","75-84",816,0.032807959380635
2020-07-13,"Both","75-84",834,0.0335316643669725
2020-07-20,"Both","75-84",868,0.034898662674499
2020-07-27,"Both","75-84",860,0.0345770160139045
2020-08-03,"Both","75-84",890,0.0357831909911337
2020-08-10,"Both","75-84",897,0.0360646318191539
2020-08-17,"Both","75-84",787,0.03164199023598
2020-08-24,"Both","75-84",860,0.0345770160139045
2020-08-31,"Both","75-84",914,0.0367481309729171
2020-09-07,"Both","75-84",811,0.0326069302177634
2020-09-14,"Both","75-84",776,0.0311997260776627
2020-09-21,"Both","75-84",835,0.0335718701995468
2020-09-28,"Both","75-84",842,0.033853311027567
2020-10-05,"Both","75-84",767,0.0308378735844939
2020-10-12,"Both","75-84",787,0.03164199023598
2020-10-19,"Both","75-84",782,0.0314409610731085
2020-10-26,"Both","75-84",783,0.0314811669056828
2020-11-02,"Both","75-84",801,0.0322048718920204
2020-11-09,"Both","75-84",839,0.033732693529844
2020-11-16,"Both","75-84",776,0.0311997260776627
2020-11-23,"Both","75-84",754,0.0303151977610279
2020-11-30,"Both","75-84",822,0.0330491943760808
2020-12-07,"Both","75-84",830,0.0333708410366753
2020-12-14,"Both","75-84",752,0.0302347860958793
2020-12-21,"Both","75-84",787,0.03164199023598
2020-12-28,"Both","75-84",770,0.0309584910822168
2021-01-04,"Both","75-84",778,0.0297063386320382
2021-01-11,"Both","75-84",789,0.030126351131977
2021-01-18,"Both","75-84",836,0.0319209499953521
2021-01-25,"Both","75-84",778,0.0297063386320382
2021-02-01,"Both","75-84",818,0.031233656813634
2021-02-08,"Both","75-84",764,0.0291717772684796
2021-02-15,"Both","75-84",777,0.0296681556774983
2021-02-22,"Both","75-84",805,0.0307372784046153
2021-03-01,"Both","75-84",795,0.0303554488592164
2021-03-08,"Both","75-84",828,0.0316154863590329
2021-03-15,"Both","75-84",800,0.0305463636319158
2021-03-22,"Both","75-84",811,0.0309663761318547
2021-03-29,"Both","75-84",818,0.031233656813634
2021-04-05,"Both","75-84",768,0.0293245090866392
2021-04-12,"Both","75-84",862,0.0329137068133893
2021-04-19,"Both","75-84",840,0.0320736818135116
2021-04-26,"Both","75-84",818,0.031233656813634
2021-05-03,"Both","75-84",855,0.0326464261316101
2021-05-10,"Both","75-84",916,0.0349755863585436
2021-05-17,"Both","75-84",886,0.0338300977223468
2021-05-24,"Both","75-84",919,0.0350901352221633
2021-05-31,"Both","75-84",862,0.0329137068133893
2021-06-07,"Both","75-84",960,0.036655636358299
2021-06-14,"Both","75-84",934,0.0356628795402617
2021-06-21,"Both","75-84",874,0.0333719022678681
2021-06-28,"Both","75-84",914,0.0348992204494638
2021-07-05,"Both","75-84",912,0.0348228545403841
2021-07-12,"Both","75-84",971,0.0370756488582379
2021-07-19,"Both","75-84",947,0.0361592579492804
2021-07-26,"Both","75-84",981,0.0374574784036368
2021-08-02,"Both","75-84",818,0.031233656813634
2021-08-09,"Both","75-84",946,0.0361210749947405
2021-08-16,"Both","75-84",956,0.0365029045401394
2021-08-23,"Both","75-84",890,0.0339828295405064
2021-08-30,"Both","75-84",904,0.0345173909040649
2021-09-06,"Both","75-84",928,0.0354337818130224
2021-09-13,"Both","75-84",944,0.0360447090856607
2021-09-20,"Both","75-84",851,0.0324936943134505
2021-09-27,"Both","75-84",944,0.0360447090856607
2021-10-04,"Both","75-84",900,0.0343646590859053
2021-10-11,"Both","75-84",861,0.0328755238588494
2021-10-18,"Both","75-84",892,0.0340591954495862
2021-10-25,"Both","75-84",887,0.0338682806768867
2021-11-01,"Both","75-84",847,0.0323409624952909
2021-11-08,"Both","75-84",828,0.0316154863590329
2021-11-15,"Both","75-84",907,0.0346319397676846
2021-11-22,"Both","75-84",907,0.0346319397676846
2021-11-29,"Both","75-84",861,0.0328755238588494
2021-12-06,"Both","75-84",828,0.0316154863590329
2021-12-13,"Both","75-84",843,0.0321882306771313
2021-12-20,"Both","75-84",864,0.0329900727224691
2021-12-27,"Both","75-84",886,0.0338300977223468
2022-01-03,"Both","75-84",885,0.0318803548185467
2022-01-10,"Both","75-84",983,0.0354106087984535
2022-01-17,"Both","75-84",1082,0.0389768857781554
2022-01-24,"Both","75-84",1040,0.0374639197867667
2022-01-31,"Both","75-84",946,0.0340777578060397
2022-02-07,"Both","75-84",941,0.0338976428070649
2022-02-14,"Both","75-84",996,0.0358789077957881
2022-02-21,"Both","75-84",908,0.0327088838138309
2022-02-28,"Both","75-84",944,0.0340057118064498
2022-03-07,"Both","75-84",820,0.0295388598318737
2022-03-14,"Both","75-84",879,0.0316642168197769
2022-03-21,"Both","75-84",919,0.0331051368115756
2022-03-28,"Both","75-84",972,0.0350143558007089
2022-04-04,"Both","75-84",937,0.033753550807885
2022-04-11,"Both","75-84",895,0.0322405848164963
2022-04-18,"Both","75-84",1000,0.036022999794968
2022-04-25,"Both","75-84",938,0.03378957380768
2022-05-02,"Both","75-84",966,0.0347982178019391
2022-05-09,"Both","75-84",998,0.035950953795378
2022-05-16,"Both","75-84",989,0.0356267467972233
2022-05-23,"Both","75-84",1081,0.0389408627783604
2022-05-30,"Both","75-84",1022,0.0368155057904573
2022-06-06,"Both","75-84",1078,0.0388327937789755
2022-06-13,"Both","75-84",1124,0.040489851769544
2022-06-20,"Both","75-84",1081,0.0389408627783604
2022-06-27,"Both","75-84",1044,0.0376080117859466
2022-07-04,"Both","75-84",1132,0.0407780357679038
2022-07-11,"Both","75-84",1097,0.0395172307750799
2022-07-18,"Both","75-84",1100,0.0396252997744648
2022-07-25,"Both","75-84",1083,0.0390129087779503
2022-08-01,"Both","75-84",1083,0.0390129087779503
2022-08-08,"Both","75-84",1105,0.0398054147734396
2022-08-15,"Both","75-84",961,0.0346181028029642
2022-08-22,"Both","75-84",1062,0.038256425782256
2022-08-29,"Both","75-84",1036,0.0373198277875868
2022-09-05,"Both","75-84",1013,0.0364912987923026
2022-09-12,"Both","75-84",982,0.0353745857986586
2022-09-19,"Both","75-84",1000,0.036022999794968
2022-09-26,"Both","75-84",901,0.0324567228152662
2022-10-03,"Both","75-84",948,0.0341498038056296
2022-10-10,"Both","75-84",908,0.0327088838138309
2022-10-17,"Both","75-84",960,0.0345820798031693
2022-10-24,"Both","75-84",940,0.0338616198072699
2022-10-31,"Both","75-84",926,0.0333572978101404
2022-11-07,"Both","75-84",951,0.0342578728050145
2022-11-14,"Both","75-84",952,0.0342938958048095
2022-11-21,"Both","75-84",922,0.0332132058109605
2022-11-28,"Both","75-84",939,0.0338255968074749
2022-12-05,"Both","75-84",991,0.0356987927968133
2022-12-12,"Both","75-84",887,0.0319524008181366
2022-12-19,"Both","75-84",959,0.0345460568033743
2022-12-26,"Both","75-84",911,0.0328169528132158
2023-01-02,"Both","75-84",944,0.0321868717706359
2023-01-09,"Both","75-84",904,0.0308230212718801
2023-01-16,"Both","75-84",923,0.0314708502587891
2023-01-23,"Both","75-84",842,0.0287090529988087
2023-01-30,"Both","75-84",915,0.0311980801590379
2023-02-06,"Both","75-84",909,0.0309935025842246
2023-02-13,"Both","75-84",902,0.0307548287469423
2023-02-20,"Both","75-84",900,0.0306866362220045
2023-02-27,"Both","75-84",932,0.0317777166210091
2023-03-06,"Both","75-84",953,0.0324937381328559
2023-03-13,"Both","75-84",922,0.0314367539963202
2023-03-20,"Both","75-84",927,0.0316072353086647
2014-12-29,"Both","85+",1117,0.126633232461401
2015-01-05,"Both","85+",1097,0.124365851396739
2015-01-12,"Both","85+",1100,0.124705958556438
2015-01-19,"Both","85+",1084,0.122892053704708
2015-01-26,"Both","85+",1076,0.121985101278843
2015-02-02,"Both","85+",1136,0.128787244472831
2015-02-09,"Both","85+",1046,0.11858402968185
2015-02-16,"Both","85+",1054,0.119490982107715
2015-02-23,"Both","85+",1070,0.121304886959445
2015-03-02,"Both","85+",1109,0.125726280035536
2015-03-09,"Both","85+",1038,0.117677077255985
2015-03-16,"Both","85+",1092,0.123799006130573
2015-03-23,"Both","85+",1093,0.123912375183806
2015-03-30,"Both","85+",1065,0.120738041693279
2015-04-06,"Both","85+",1184,0.134228959028021
2015-04-13,"Both","85+",1126,0.1276535539405
2015-04-20,"Both","85+",1238,0.14035088790261
2015-04-27,"Both","85+",1218,0.138083506837947
2015-05-04,"Both","85+",1260,0.142845007073738
2015-05-11,"Both","85+",1255,0.142278161807573
2015-05-18,"Both","85+",1241,0.140690995062309
2015-05-25,"Both","85+",1213,0.137516661571782
2015-06-01,"Both","85+",1254,0.14216479275434
2015-06-08,"Both","85+",1282,0.145339126244867
2015-06-15,"Both","85+",1255,0.142278161807573
2015-06-22,"Both","85+",1275,0.144545542872235
2015-06-29,"Both","85+",1345,0.152481376598554
2015-07-06,"Both","85+",1427,0.16177763896367
2015-07-13,"Both","85+",1399,0.158603305473143
2015-07-20,"Both","85+",1433,0.162457853283069
2015-07-27,"Both","85+",1460,0.165518817720364
2015-08-03,"Both","85+",1399,0.158603305473143
2015-08-10,"Both","85+",1501,0.170166948902922
2015-08-17,"Both","85+",1475,0.16721935351886
2015-08-24,"Both","85+",1427,0.16177763896367
2015-08-31,"Both","85+",1464,0.165972293933296
2015-09-07,"Both","85+",1444,0.163704912868634
2015-09-14,"Both","85+",1406,0.159396888845775
2015-09-21,"Both","85+",1322,0.149873888374192
2015-09-28,"Both","85+",1267,0.14363859044637
2015-10-05,"Both","85+",1258,0.142618268967272
2015-10-12,"Both","85+",1181,0.133888851868322
2015-10-19,"Both","85+",1165,0.132074947016591
2015-10-26,"Both","85+",1152,0.130601149324561
2015-11-02,"Both","85+",1115,0.126406494354935
2015-11-09,"Both","85+",1104,0.125159434769371
2015-11-16,"Both","85+",1124,0.127426815834033
2015-11-23,"Both","85+",1153,0.130714518377794
2015-11-30,"Both","85+",1041,0.118017184415684
2015-12-07,"Both","85+",1126,0.1276535539405
2015-12-14,"Both","85+",1097,0.124365851396739
2015-12-21,"Both","85+",1043,0.11824392252215
2015-12-28,"Both","85+",1125,0.127540184887266
2016-01-04,"Both","85+",1083,0.119189607601403
2016-01-11,"Both","85+",1107,0.121830928545478
2016-01-18,"Both","85+",1131,0.124472249489554
2016-01-25,"Both","85+",1046,0.115117571145953
2016-02-01,"Both","85+",1087,0.119629827758749
2016-02-08,"Both","85+",1000,0.110055039336475
2016-02-15,"Both","85+",1078,0.11863933240472
2016-02-22,"Both","85+",1039,0.114347185870598
2016-02-29,"Both","85+",1083,0.119189607601403
2016-03-07,"Both","85+",1063,0.116988506814673
2016-03-14,"Both","85+",1132,0.12458230452889
2016-03-21,"Both","85+",1072,0.117979002168702
2016-03-28,"Both","85+",1087,0.119629827758749
2016-04-04,"Both","85+",1168,0.128544285945003
2016-04-11,"Both","85+",1164,0.128104065787657
2016-04-18,"Both","85+",1139,0.125352689804245
2016-04-25,"Both","85+",1137,0.125132579725572
2016-05-02,"Both","85+",1148,0.126343185158274
2016-05-09,"Both","85+",1215,0.133716872793818
2016-05-16,"Both","85+",1235,0.135917973580547
2016-05-23,"Both","85+",1291,0.14208105578339
2016-05-30,"Both","85+",1308,0.14395199145211
2016-06-06,"Both","85+",1328,0.146153092238839
2016-06-13,"Both","85+",1210,0.133166597597135
2016-06-20,"Both","85+",1333,0.146703367435522
2016-06-27,"Both","85+",1363,0.150005018615616
2016-07-04,"Both","85+",1393,0.15330666979571
2016-07-11,"Both","85+",1356,0.149234633340261
2016-07-18,"Both","85+",1379,0.151765899245
2016-07-25,"Both","85+",1424,0.156718376015141
2016-08-01,"Both","85+",1418,0.156058045779122
2016-08-08,"Both","85+",1437,0.158149091526515
2016-08-15,"Both","85+",1539,0.169374705538836
2016-08-22,"Both","85+",1447,0.15924964191988
2016-08-29,"Both","85+",1473,0.162111072942628
2016-09-05,"Both","85+",1406,0.154737385307084
2016-09-12,"Both","85+",1314,0.144612321688129
2016-09-19,"Both","85+",1322,0.14549276200282
2016-09-26,"Both","85+",1321,0.145382706963484
2016-10-03,"Both","85+",1334,0.146813422474858
2016-10-10,"Both","85+",1287,0.141640835626044
2016-10-17,"Both","85+",1304,0.143511771294764
2016-10-24,"Both","85+",1270,0.139769899957324
2016-10-31,"Both","85+",1252,0.137788909249267
2016-11-07,"Both","85+",1233,0.135697863501874
2016-11-14,"Both","85+",1181,0.129975001456377
2016-11-21,"Both","85+",1244,0.136908468934575
2016-11-28,"Both","85+",1132,0.12458230452889
2016-12-05,"Both","85+",1068,0.117538782011356
2016-12-12,"Both","85+",1102,0.121280653348796
2016-12-19,"Both","85+",1151,0.126673350276283
2016-12-26,"Both","85+",1122,0.123481754135525
2017-01-02,"Both","85+",1093,0.117631700662962
2017-01-09,"Both","85+",1114,0.11989177908375
2017-01-16,"Both","85+",1086,0.116878341189365
2017-01-23,"Both","85+",1118,0.12032227021152
2017-01-30,"Both","85+",1083,0.116555472843538
2017-02-06,"Both","85+",1120,0.120537515775404
2017-02-13,"Both","85+",1140,0.122689971414251
2017-02-20,"Both","85+",1152,0.123981444797559
2017-02-27,"Both","85+",1134,0.122044234722597
2017-03-06,"Both","85+",1210,0.130223566150214
2017-03-13,"Both","85+",1070,0.115156376678288
2017-03-20,"Both","85+",1124,0.120968006903174
2017-03-27,"Both","85+",1086,0.116878341189365
2017-04-03,"Both","85+",1150,0.123766199233674
2017-04-10,"Both","85+",1220,0.131299793969637
2017-04-17,"Both","85+",1243,0.13377511795431
2017-04-24,"Both","85+",1211,0.130331188932156
2017-05-01,"Both","85+",1165,0.125380540962809
2017-05-08,"Both","85+",1257,0.135281836901503
2017-05-15,"Both","85+",1290,0.1388333887056
2017-05-22,"Both","85+",1286,0.13840289757783
2017-05-29,"Both","85+",1342,0.144429773366601
2017-06-05,"Both","85+",1419,0.15271672757616
2017-06-12,"Both","85+",1410,0.151748122538679
2017-06-19,"Both","85+",1338,0.143999282238831
2017-06-26,"Both","85+",1335,0.143676413893004
2017-07-03,"Both","85+",1386,0.149165175772063
2017-07-10,"Both","85+",1464,0.157559752763564
2017-07-17,"Both","85+",1560,0.167891539830027
2017-07-24,"Both","85+",1540,0.165739084191181
2017-07-31,"Both","85+",1643,0.176824230731241
2017-08-07,"Both","85+",1651,0.177685212986779
2017-08-14,"Both","85+",1630,0.17542513456599
2017-08-21,"Both","85+",1637,0.176178494039587
2017-08-28,"Both","85+",1595,0.171658337198009
2017-09-04,"Both","85+",1532,0.164878101935642
2017-09-11,"Both","85+",1684,0.181236764790876
2017-09-18,"Both","85+",1588,0.170904977724413
2017-09-25,"Both","85+",1369,0.147335588479043
2017-10-02,"Both","85+",1389,0.14948804411789
2017-10-09,"Both","85+",1298,0.139694370961138
2017-10-16,"Both","85+",1251,0.134636100209849
2017-10-23,"Both","85+",1147,0.123443330887847
2017-10-30,"Both","85+",1140,0.122689971414251
2017-11-06,"Both","85+",1108,0.119246042392096
2017-11-13,"Both","85+",1156,0.124411935925328
2017-11-20,"Both","85+",1117,0.120214647429577
2017-11-27,"Both","85+",1121,0.120645138557347
2017-12-04,"Both","85+",1107,0.119138419610154
2017-12-11,"Both","85+",1153,0.124089067579501
2017-12-18,"Both","85+",1099,0.118277437354616
2017-12-25,"Both","85+",1096,0.117954569008789
2018-01-01,"Both","85+",1068,0.11250184937981
2018-01-08,"Both","85+",1111,0.117031418221881
2018-01-15,"Both","85+",1107,0.116610062980758
2018-01-22,"Both","85+",1102,0.116083368929354
2018-01-29,"Both","85+",1110,0.1169260794116
2018-02-05,"Both","85+",1084,0.114187270344301
2018-02-12,"Both","85+",1110,0.1169260794116
2018-02-19,"Both","85+",1065,0.112185832948968
2018-02-26,"Both","85+",1051,0.110711089605038
2018-03-05,"Both","85+",1128,0.118822177996653
2018-03-12,"Both","85+",1116,0.117558112273284
2018-03-19,"Both","85+",1126,0.118611500376092
2018-03-26,"Both","85+",1156,0.121771664684513
2018-04-02,"Both","85+",1100,0.115872691308793
2018-04-09,"Both","85+",1120,0.117979467514407
2018-04-16,"Both","85+",1145,0.120612937771425
2018-04-23,"Both","85+",1106,0.116504724170477
2018-04-30,"Both","85+",1222,0.128724026163041
2018-05-07,"Both","85+",1250,0.131673512850901
2018-05-14,"Both","85+",1285,0.135360371210726
2018-05-21,"Both","85+",1343,0.141470022207008
2018-05-28,"Both","85+",1359,0.1431554431715
2018-06-04,"Both","85+",1363,0.143576798412622
2018-06-11,"Both","85+",1278,0.134622999538761
2018-06-18,"Both","85+",1364,0.143682137222903
2018-06-25,"Both","85+",1372,0.144524847705149
2018-07-02,"Both","85+",1417,0.149265094167781
2018-07-09,"Both","85+",1313,0.138309857898586
2018-07-16,"Both","85+",1429,0.15052915989115
2018-07-23,"Both","85+",1467,0.154532034681817
2018-07-30,"Both","85+",1393,0.146736962721044
2018-08-06,"Both","85+",1332,0.14031129529392
2018-08-13,"Both","85+",1394,0.146842301531325
2018-08-20,"Both","85+",1401,0.14757967320329
2018-08-27,"Both","85+",1424,0.150002465839746
2018-09-03,"Both","85+",1350,0.142207393878973
2018-09-10,"Both","85+",1288,0.135676387641568
2018-09-17,"Both","85+",1269,0.133674950246235
2018-09-24,"Both","85+",1242,0.130830802368655
2018-10-01,"Both","85+",1248,0.13146283523034
2018-10-08,"Both","85+",1293,0.136203081692972
2018-10-15,"Both","85+",1268,0.133569611435954
2018-10-22,"Both","85+",1183,0.124615812562093
2018-10-29,"Both","85+",1238,0.130409447127532
2018-11-05,"Both","85+",1233,0.129882753076129
2018-11-12,"Both","85+",1146,0.120718276581706
2018-11-19,"Both","85+",1147,0.120823615391987
2018-11-26,"Both","85+",1199,0.126301233526584
2018-12-03,"Both","85+",1212,0.127670638060234
2018-12-10,"Both","85+",1183,0.124615812562093
2018-12-17,"Both","85+",1167,0.122930391597601
2018-12-24,"Both","85+",1181,0.124405134941531
2018-12-31,"Both","85+",1160,0.119367830187705
2019-01-07,"Both","85+",1182,0.121631702829196
2019-01-14,"Both","85+",1171,0.12049976650845
2019-01-21,"Both","85+",1162,0.119573636791477
2019-01-28,"Both","85+",1157,0.119059120282047
2019-02-04,"Both","85+",1146,0.117927183961301
2019-02-11,"Both","85+",1225,0.126056544810292
2019-02-18,"Both","85+",1231,0.126673964621607
2019-02-25,"Both","85+",1203,0.123792672168801
2019-03-04,"Both","85+",1161,0.119470733489591
2019-03-11,"Both","85+",1136,0.116898150942442
2019-03-18,"Both","85+",1126,0.115869117923582
2019-03-25,"Both","85+",1191,0.122557832546169
2019-04-01,"Both","85+",1152,0.118544603772617
